CUSTOMER_ID,NUM_MONTHS_AS_CUSTOMER,LTV,WEEKS_SINCE_LAST_PURCHASE
7649457,51,16524.00,5
7649458,13,7046.00,9
7649459,23,6900.00,8
7649460,18,10044.00,12
7649468,4,1508.00,4
7649469,28,13636.00,5
7649470,30,3750.00,6
7649471,14,6832.00,3
7649472,38,8512.00,12
7649473,26,8424.00,11
7649474,11,3608.00,12
7649475,32,7680.00,8
7649476,2,532.00,1
7649482,35,13930.00,13
7649483,28,7168.00,3
7649484,10,5580.00,4
7649485,36,6840.00,12
7649486,5,2670.00,2
7649477,16,3072.00,6
7649478,14,6860.00,3
7649479,52,23712.00,5
7649480,39,22737.00,13
7649481,23,3312.00,3
7649490,42,16758.00,10
7649491,39,16809.00,13
7649492,26,15002.00,6
7649493,26,1352.00,7
7649500,20,6440.00,6
7649501,3,156.00,2
7649502,24,5352.00,14
7649503,8,3264.00,2
7649494,50,400.00,8
7649495,47,20915.00,5
7649496,36,18000.00,10
7649497,51,6222.00,13
7649498,3,678.00,3
7649499,45,12825.00,6
7649466,23,4945.00,10
7649467,11,5291.00,9
7649504,29,8468.00,7
7649505,23,11891.00,10
7649506,26,10556.00,10
7649487,21,11172.00,12
7649488,2,1024.00,4
7649489,36,3960.00,4
7649507,39,11193.00,10
7649508,42,13104.00,4
7649509,37,6401.00,7
7649510,15,6465.00,11
7649513,49,10535.00,8
7649514,3,1461.00,1
7649515,31,6975.00,7
7649516,37,12432.00,3
7649517,47,16591.00,3
7649518,34,7684.00,10
7649519,47,24534.00,5
7649520,33,16632.00,3
7649521,44,11924.00,11
7649522,32,11840.00,3
7649523,10,1070.00,5
7649524,36,13716.00,13
7649511,52,12948.00,7
7649512,52,19968.00,3
7649525,5,1540.00,1
7649526,26,5954.00,3
7649527,19,10222.00,8
7649528,52,5252.00,13
7649529,17,5695.00,14
7649530,20,320.00,7
7649531,30,10560.00,7
7649532,8,1608.00,1
7649533,51,20247.00,7
7649534,13,6903.00,5
7649535,8,2928.00,3
7649536,30,1680.00,11
7649541,33,11121.00,12
7649542,1,443.00,5
7649543,2,870.00,5
7649544,43,1548.00,13
7649545,48,3360.00,6
7649546,1,536.00,3
7649547,8,2904.00,4
7649548,28,13048.00,10
7649549,51,25500.00,11
7649550,32,11712.00,5
7649537,49,6713.00,11
7649538,27,14742.00,6
7649539,8,1944.00,5
7649540,25,9700.00,7
7649551,21,9114.00,10
7649552,17,969.00,14
7649553,22,10164.00,10
7649554,17,7531.00,11
7649555,24,11184.00,13
7649556,30,16050.00,5
7649557,28,14644.00,4
7649558,42,7392.00,5
7649559,16,8512.00,13
7649560,17,1564.00,5
7649561,3,1617.00,1
7649562,43,15523.00,11
7649563,33,924.00,14
7649564,28,3780.00,9
7649565,31,7750.00,11
7649566,6,2016.00,4
7649567,12,2568.00,14
7649568,10,2260.00,4
7649569,7,847.00,3
7649570,24,10800.00,11
7649571,27,9639.00,11
7649572,10,4650.00,1
7649573,42,14070.00,11
7649574,20,6200.00,13
,,0.00,2
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,3
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,4
,,0.00,5
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,5
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,4
,,0.00,4
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,2
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,2
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,4
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,3
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,5
,,0.00,2
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,1
,,0.00,4
,,0.00,1
,,0.00,2
,,0.00,5
,,0.00,1
,,0.00,2
,,0.00,2
,,0.00,5
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,1
,,0.00,3
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,2
,,0.00,2
,,0.00,3
,,0.00,5
,,0.00,5
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,5
,,0.00,1
,,0.00,5
,,0.00,4
,,0.00,5
,,0.00,4
,,0.00,4
,,0.00,5
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,1
,,0.00,1
,,0.00,2
,,0.00,4
,,0.00,3
,,0.00,2
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,3
,,0.00,3
,,0.00,1
,,0.00,2
,,0.00,3
,,0.00,1
